"","estimate","se","n","tstat","fstat","pvalue","df","fdr"
"ENSG00000158517",0.0102675208602376,0.0400930752736363,734,0.25609212538977,0.0655831766863039,0.79795388177777,710,0.970522503456453
"ENSG00000158825",0.0369627472091281,0.037879964562753,734,0.975786214052407,0.952158735534465,0.329502757701215,710,0.846060306858853
"ENSG00000159217",0.0195084388840793,0.0395542817453143,734,0.493206753435495,0.243252901634094,0.622019015116593,710,0.936493096385808
"ENSG00000159648",-0.0112497494526869,0.0370329231921765,734,-0.303776976889135,0.0922804516875275,0.761386808143685,710,0.96344298751073
"ENSG00000160181",-0.00159399735210348,0.0372241315160804,734,-0.0428216129479043,0.00183369053509809,0.965855774570533,710,0.995729884547988
"ENSG00000160321",-0.0041673617044938,0.0359220172306671,734,-0.116011349745027,0.0134586332694255,0.907676350861029,710,0.988220585801628
"ENSG00000161544",-0.0720240536148646,0.0398585277464121,734,-1.80699232227281,3.26522125275255,0.0711866782929711,710,0.631051589699303
"ENSG00000161896",-0.0625956926487677,0.0382330198337289,734,-1.63721549908925,2.68047459045764,0.102028559742345,710,0.678963860770233
"ENSG00000162344",-0.0296158097129697,0.0355957261692697,734,-0.832004650562162,0.692231738556776,0.405686061822517,710,0.87407934173167
"ENSG00000162493",-0.00625842323018773,0.0381867799751208,734,-0.163889786838932,0.0268598622297182,0.869864548990212,710,0.982479555863784
"ENSG00000162511",-0.0577504094006594,0.0488737444899211,734,-1.18162440802073,1.39623624163002,0.237750383584302,710,0.800831172823534
"ENSG00000162670",0.0788511271990147,0.0365424075176253,734,2.15779781780888,4.65609142254033,0.0312782510758659,710,0.523453982904736
"ENSG00000162998",-0.0190899649018532,0.0355482966065092,734,-0.537014898721129,0.288385001448071,0.591425564481491,710,0.929550950502368
"ENSG00000163219",0.0148969132405447,0.0413037078861977,734,0.360667697960422,0.130081188351691,0.718455151970763,710,0.955466135302111
"ENSG00000163359",0.0377454564763994,0.0390037629353208,734,0.967738844556918,0.936518471263922,0.333504338949646,710,0.847140425311855
"ENSG00000163453",0.0339777858863885,0.040691762986763,734,0.835004025198944,0.697231722098083,0.403996319032305,710,0.873370806462718
"ENSG00000163710",0.0227037574743087,0.0363848105770219,734,0.623989986872347,0.3893635037167,0.532834589285007,710,0.914578914077554
"ENSG00000163735",0.0587713232180114,0.0357815753400406,734,1.64250239570209,2.69781411988677,0.100928712902974,710,0.676609109255655
"ENSG00000163739",0.0211500489045077,0.0362518579088856,734,0.583419723139863,0.340378573348319,0.559796058062127,710,0.921537203030356
"ENSG00000163873",-0.0798109847727562,0.0361516300196907,734,-2.20767320116093,4.87382096312397,0.0275860721130756,710,0.503960872473337
